	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF
1927	Gini	yelp	452	456	500	100	2.6755157158779294e-05	1290.4007049127158	24022.081409664504	0.9036032543788232	0.7488018559300005	0.29385964912280704	0.536454934783248
1928	Baseline	yelp	618	619	700	100	0.0	2287.4782149568796	49813.21784315209	0.7305349454401734	0.820988677433734	0.1680129240710824	0.001170702312646082
1929	Gini	yelp	618	619	700	100	1.671991242624636e-05	1519.124089634763	31502.090217950157	0.8804736941986948	0.7802446713331963	0.24394184168012925	0.6307385184835089
1930	Baseline	yelp	846	859	1000	100	0.0	3232.299322377946	71720.31268456567	0.6945536084722471	0.8583958054673113	0.11757857974388825	0.0008682372454695411
1931	Gini	yelp	846	859	1000	100	1.6292547744057033e-05	1841.4648967408941	43101.53503613726	0.8276961662988704	0.801487345605105	0.19674039580908032	0.5648743860213964
1932	Baseline	yelp	1187	1212	1500	100	0.0	4660.4501213740095	103677.29474779163	0.6629589470772093	0.8873182286134755	0.08415841584158416	0.0006497106620601595
1933	Gini	yelp	1187	1212	1500	100	2.533971191246541e-05	1896.8268540754311	41085.91190950778	0.8524133431026558	0.7891416884759963	0.2400990099009901	0.729281239251693
1934	Baseline	amazon	279	269	300	100	0.0	839.9986954774112	17650.366274650707	0.8331444202193862	0.6452329896518648	0.37174721189591076	0.0028196783158933526
1935	Lorenz	amazon	279	269	300	100	3.847528468823888e-05	833.0540563545695	11104.581888033608	0.9178228454698243	0.6128495633925457	0.3940520446096654	0.0022287405570695423
1936	Baseline	amazon	324	311	350	100	0.0	1048.383384565111	22320.78429710197	0.812444565144736	0.687834446647284	0.3215434083601286	0.00247906675386613
1937	Lorenz	amazon	324	311	350	100	2.6619021715705233e-05	988.8594004718007	12339.4852617322	0.9150819467029172	0.6284312473552697	0.3890675241157556	0.001992092363654333
1938	Baseline	amazon	366	353	400	100	0.0	1233.812618517444	26501.593384105487	0.7954287912633606	0.7191730172166442	0.28611898016997167	0.002240044918374424
1939	Baseline	amazon	453	436	500	100	0.0	1631.6834308106575	35327.824678057405	0.769035342726977	0.7649230045344357	0.231651376146789	0.0018610539600802107
1940	Lorenz	amazon	453	436	500	100	3.969494597185267e-05	1603.993875619026	20851.379723928963	0.8819928298278868	0.7267446492196452	0.30504587155963303	0.0015996709623855188
1941	Baseline	amazon	607	585	700	100	0.0	2300.295114234442	50159.70341149829	0.7373394157434315	0.8132208538844463	0.17606837606837608	0.0014269817531619836
1942	Lorenz	amazon	607	585	700	100	4.2299106384657095e-05	2026.548138569597	24369.67606107093	0.8792560240494656	0.7423378154435487	0.28205128205128205	0.0011566385659648752
1943	Baseline	amazon	825	769	1000	100	0.0	3376.015277678895	74451.3364966577	0.7072544881673862	0.8483116968471961	0.13263979193758127	0.0011481506632140838
1944	Lorenz	amazon	825	769	1000	100	4.407687868259593e-05	3020.085745430223	37122.92817416097	0.8541060358491728	0.7793945478547423	0.22756827048114434	0.0007956490535813405
1945	Baseline	amazon	1156	1040	1500	100	0.0	5086.641462888221	113285.46094674559	0.6765868925607313	0.8774794544551028	0.09615384615384616	0.0009028048794543687
1946	Lorenz	amazon	1156	1040	1500	100	6.023996808798436e-05	4775.552703882008	64861.28594674556	0.822147094695565	0.8590050467103018	0.19134615384615383	0.0005865107597830188
1947	Baseline	black_friday	282	261	300	100	0.0	870.1129895212341	18198.84846082706	0.8377954565082031	0.6361971667837508	0.3831417624521073	0.004059362614346218
1948	Lorenz	black_friday	282	261	300	100	3.678425837302169e-05	912.8087902652654	12245.921257761926	0.9192228209396829	0.6203210943957921	0.4367816091954023	0.0022935583042546833
1949	Baseline	black_friday	328	305	350	100	0.0	1087.469255046825	23061.763074442355	0.8152027274402297	0.68283494738792	0.32786885245901637	0.0034863603538992237
1950	Lorenz	black_friday	328	305	350	100	3.0009341507494772e-05	1122.8733572127076	15851.795861327599	0.9027416161312203	0.667529180850294	0.3737704918032787	0.0020852245109780985
1951	Baseline	black_friday	367	346	400	100	0.0	1260.769755938493	26955.631026763338	0.7977647917414987	0.7155170854663141	0.29190751445086704	0.003140129930971685
1952	Baseline	black_friday	455	426	500	100	0.0	1677.6918530412092	36397.84557737661	0.7707096823110341	0.7612181502539915	0.2347417840375587	0.002572925811163472
1953	Lorenz	black_friday	455	426	500	100	4.131586071718064e-05	1639.3602432616278	20739.83149286958	0.8861410395629122	0.7172893924994443	0.3192488262910798	0.0014409398607293027
1954	Baseline	black_friday	611	546	700	100	0.0	2489.0479029345956	54296.166753881036	0.7429504697418172	0.8046437097623996	0.18681318681318682	0.002093880809929053
1955	Lorenz	black_friday	611	546	700	100	4.2536227648771565e-05	2337.0757008739047	30064.749171463456	0.8686221614034677	0.7571542820421405	0.27106227106227104	0.0011306273117191884
1956	Baseline	black_friday	841	716	1000	100	0.0	3755.1260813649037	82974.9605349396	0.7126992581074542	0.8423349396263025	0.13966480446927373	0.0016579412988979598
1957	Lorenz	black_friday	841	716	1000	100	4.986492606823711e-05	3000.591109208725	34695.248244436814	0.87571942669844	0.7462244416583645	0.2737430167597765	0.0008552083007940335
1958	Baseline	black_friday	1166	948	1500	100	0.0	5558.358745599631	124355.05905392654	0.6863454788566485	0.8709644532835417	0.10759493670886076	0.0013551726472975623
1959	Lorenz	black_friday	1166	948	1500	100	6.698788338648573e-05	6276.386316873593	104360.98521426412	0.877259369914183	0.8974391304663607	0.14662447257383968	0.0007044696567657333
1960	Baseline	movielens	236	241	300	100	0.0	610.0109579176811	12982.865790878257	0.8509290432819769	0.6054197142161516	0.4149377593360996	0.0029438040103291945
1961	Lorenz	movielens	236	241	300	100	5.9831659233579235e-05	588.5914482214456	8339.72056266249	0.9424617939693364	0.5642404732489854	0.46473029045643155	0.0029125909399386235
1962	Baseline	movielens	266	277	350	100	0.0	736.110611148163	15821.371007050788	0.8299097700859757	0.6510135244062933	0.36101083032490977	0.0026075292241821853
1963	Lorenz	movielens	266	277	350	100	6.484188836489496e-05	665.1100338685703	8700.100248928045	0.9303534420013747	0.5940761989094632	0.4223826714801444	0.0024274826623395043
1964	Baseline	movielens	291	305	400	100	0.0	833.5620727373492	18060.687772104277	0.8170746451428678	0.6787191463553018	0.32786885245901637	0.0024313320908690896
1965	Lorenz	movielens	291	305	400	100	6.413081595014476e-05	765.9813730108247	10735.98613276001	0.9143945448094982	0.6354113734858909	0.39344262295081966	0.0018572184901938578
1966	Baseline	movielens	335	359	500	100	0.0	986.9640072626063	21844.57780433113	0.7958751016211769	0.7189624444166913	0.28133704735376047	0.0022803006240416416
1967	Lorenz	movielens	335	359	500	100	5.4466954282628426e-05	824.3446850167717	10781.469169233635	0.912759534153396	0.6349718737944677	0.3788300835654596	0.001805284408795183
1968	Baseline	movielens	411	444	700	100	0.0	1258.9919376442979	28412.52020939859	0.7709508359881002	0.7628457993656879	0.22747747747747749	0.0021174750538484775
1969	Lorenz	movielens	411	444	700	100	8.672265127461475e-05	1114.024872241277	13150.08777696616	0.9008207430703278	0.6691484015471153	0.33783783783783783	0.0012367206131504132
1970	Baseline	movielens	500	546	1000	100	0.0	1551.167326071983	35604.9916140026	0.7503693769544768	0.7950773421207429	0.184981684981685	0.002027040362275088
1971	Lorenz	movielens	500	546	1000	100	0.00015059757155297363	1310.0689334202114	15729.548390559381	0.8918031251521841	0.7040001984675441	0.31684981684981683	0.0010576715637478356
1972	Baseline	movielens	608	672	1500	100	0.0	1892.8625539003524	44691.01431405896	0.7289806316832503	0.8219714281749395	0.15029761904761904	0.002009221230672465
1973	Lorenz	movielens	608	672	1500	100	0.0001610342889450271	1772.3661676852446	25718.008361678007	0.841597670461772	0.7839088975200493	0.23958333333333334	0.0007865620112384947
1974	Baseline	yelp	279	284	300	100	0.0	823.664438439174	17309.358163062883	0.8248093129050329	0.6623019645156294	0.3485915492957746	0.0024464160459685665
1975	Lorenz	yelp	279	284	300	100	3.595683861268304e-05	808.5368613083666	11984.541261654434	0.9241309626460297	0.644175476759791	0.40492957746478875	0.002107206634087467
1976	Baseline	yelp	322	323	350	100	0.0	1014.7756927713983	21661.20445897114	0.8065481875079469	0.6975008093541774	0.30959752321981426	0.002147831485667896
1977	Lorenz	yelp	322	323	350	100	2.075867338457013e-05	928.4594171062356	12970.3066261538	0.9171748773870961	0.6554006366323832	0.3993808049535604	0.0023905659665012812
1978	Baseline	yelp	367	368	400	100	0.0	1222.3641424118086	26033.556592627596	0.7897106476478434	0.7295265776784758	0.2717391304347826	0.0018561005837279892
1979	Baseline	yelp	452	456	500	100	0.0	1570.356354898789	34136.67790089258	0.7633974569887841	0.772345410334481	0.22149122807017543	0.0015341792673000505
1980	Lorenz	yelp	452	456	500	100	3.738724506359847e-05	1586.6103083829369	23860.006848261	0.8660354263251994	0.7678991258522277	0.2719298245614035	0.0013738104800382629
1981	Baseline	yelp	618	619	700	100	0.0	2287.4782149568796	49813.21784315209	0.7305349454401734	0.820988677433734	0.1680129240710824	0.001170702312646082
1982	Lorenz	yelp	618	619	700	100	4.033548316662391e-05	1970.4895678971734	26302.752576593124	0.8760984985533666	0.7722128916051533	0.2681744749596123	0.0010435606220801398
1983	Baseline	yelp	846	859	1000	100	0.0	3232.299322377946	71720.31268456567	0.6945536084722471	0.8583958054673113	0.11757857974388825	0.0008682372454695411
1984	Lorenz	yelp	846	859	1000	100	4.880540660552047e-05	2625.6000990778343	39659.26495464715	0.8499660530074741	0.8336566321902584	0.21536670547147846	0.0007401525374961586
1985	Baseline	yelp	1187	1212	1500	100	0.0	4660.4501213740095	103677.29474779163	0.6629589470772093	0.8873182286134755	0.08415841584158416	0.0006497106620601595
1986	Lorenz	yelp	1187	1212	1500	100	5.9508969279785734e-05	3156.713904841627	48177.67593591042	0.8297003382604692	0.8340565628277836	0.2037953795379538	0.0005150599920252433
1987	Baseline	amazon	279	269	300	100	0.0	839.9986954774112	17650.366274650707	0.8331444202193862	0.6452329896518648	0.37174721189591076	0.0028196783158933526
1988	JME	amazon	279	269	300	100	7.317855346470999e-05	200.60138019442934	3123.7566092232005	0.9722823773795342	0.36220057863186994	0.7063197026022305	0.019688716158270836
1989	Baseline	amazon	324	311	350	100	0.0	1048.383384565111	22320.78429710197	0.812444565144736	0.687834446647284	0.3215434083601286	0.00247906675386613
1990	JME	amazon	324	311	350	100	7.619946174473432e-05	271.22872417103724	3801.3051974235173	0.9832431985680568	0.41038114467507153	0.6527331189710611	0.06419790536165237
1991	Baseline	amazon	366	353	400	100	0.0	1233.812618517444	26501.593384105487	0.7954287912633606	0.7191730172166442	0.28611898016997167	0.002240044918374424
1992	Baseline	amazon	453	436	500	100	0.0	1631.6834308106575	35327.824678057405	0.769035342726977	0.7649230045344357	0.231651376146789	0.0018610539600802107
1993	JME	amazon	453	436	500	100	4.689807234393278e-05	490.2264869222197	7065.044861543642	0.951307404153223	0.541633409224373	0.4701834862385321	0.04289262741804123
1994	Baseline	amazon	607	585	700	100	0.0	2300.295114234442	50159.70341149829	0.7373394157434315	0.8132208538844463	0.17606837606837608	0.0014269817531619836
1995	JME	amazon	607	585	700	100	0.00012583700631076385	675.90482675581	6778.944437139307	0.9597662329576789	0.5388336820152856	0.46324786324786327	0.003119379747658968
1996	Baseline	amazon	825	769	1000	100	0.0	3376.015277678895	74451.3364966577	0.7072544881673862	0.8483116968471961	0.13263979193758127	0.0011481506632140838
1997	JME	amazon	825	769	1000	100	9.576478302359887e-05	869.1593811709333	9698.675898478255	0.9441202148188663	0.5629834331036478	0.3784135240572172	0.0020733755081892014
1998	Baseline	amazon	1156	1040	1500	100	0.0	5086.641462888221	113285.46094674559	0.6765868925607313	0.8774794544551028	0.09615384615384616	0.0009028048794543687
1999	JME	amazon	1156	1040	1500	100	6.113600192665372e-05	937.1089132426155	10500.6974852071	0.9500772620906126	0.5312956943184147	0.32403846153846155	0.06363175809383392
2000	Baseline	black_friday	282	261	300	100	0.0	870.1129895212341	18198.84846082706	0.8377954565082031	0.6361971667837508	0.3831417624521073	0.004059362614346218
2001	JME	black_friday	282	261	300	100	6.64869491926968e-05	215.47238278834308	2844.863786497556	0.9689761436666602	0.35548322089455264	0.6896551724137931	0.060799095779657364
2002	Baseline	black_friday	328	305	350	100	0.0	1087.469255046825	23061.763074442355	0.8152027274402297	0.68283494738792	0.32786885245901637	0.0034863603538992237
2003	JME	black_friday	328	305	350	100	7.58158030857274e-05	315.41671015024144	4510.2352055898955	0.9810247210321765	0.42608715900836375	0.6491803278688525	0.06290113925933838
2004	Baseline	black_friday	367	346	400	100	0.0	1260.769755938493	26955.631026763338	0.7977647917414987	0.7155170854663141	0.29190751445086704	0.003140129930971685
2005	Baseline	black_friday	455	426	500	100	0.0	1677.6918530412092	36397.84557737661	0.7707096823110341	0.7612181502539915	0.2347417840375587	0.002572925811163472
2006	JME	black_friday	455	426	500	100	3.279132045335798e-05	455.43444817456583	5862.2305539024455	0.9613062946962162	0.50192994992178	0.4859154929577465	0.018349505960941315
2007	Baseline	black_friday	611	546	700	100	0.0	2489.0479029345956	54296.166753881036	0.7429504697418172	0.8046437097623996	0.18681318681318682	0.002093880809929053
2008	JME	black_friday	611	546	700	100	4.638589792119154e-05	664.7183921964589	6513.346241060527	0.9600245310151135	0.5003229555890607	0.44505494505494503	0.006422535516321659
2009	Baseline	black_friday	841	716	1000	100	0.0	3755.1260813649037	82974.9605349396	0.7126992581074542	0.8423349396263025	0.13966480446927373	0.0016579412988979598
2010	JME	black_friday	841	716	1000	100	2.9266624916659632e-05	921.4831991421183	11098.203551699384	0.9470521853493054	0.55915384422025	0.3729050279329609	0.02517874725162983
2011	Baseline	black_friday	1166	948	1500	100	0.0	5558.358745599631	124355.05905392654	0.6863454788566485	0.8709644532835417	0.10759493670886076	0.0013551726472975623
2012	JME	black_friday	1166	948	1500	100	2.4715171117188978e-05	973.70568931201	11712.839644643844	0.9504938454758467	0.525992068698344	0.370253164556962	0.037777502089738846
2013	Baseline	movielens	236	241	300	100	0.0	610.0109579176811	12982.865790878257	0.8509290432819769	0.6054197142161516	0.4149377593360996	0.0029438040103291945
2014	JME	movielens	236	241	300	100	5.429999963575682e-05	118.96349399307951	1190.8076995919491	0.9854264645294878	0.2908864167914024	0.7012448132780082	0.02159523405134678
2015	Baseline	movielens	266	277	350	100	0.0	736.110611148163	15821.371007050788	0.8299097700859757	0.6510135244062933	0.36101083032490977	0.0026075292241821853
2016	JME	movielens	266	277	350	100	4.9020322230206597e-05	192.00175160200274	3092.085808494832	0.9727498453614123	0.3854820327256155	0.6570397111913358	0.04502402991056442
2017	Baseline	movielens	291	305	400	100	0.0	833.5620727373492	18060.687772104277	0.8170746451428678	0.6787191463553018	0.32786885245901637	0.0024313320908690896
2018	JME	movielens	291	305	400	100	7.04458947374233e-05	240.98916925355863	4028.1631819403387	0.9672748181018024	0.43376032588075225	0.6295081967213115	0.06845279783010483
2019	Baseline	movielens	335	359	500	100	0.0	986.9640072626063	21844.57780433113	0.7958751016211769	0.7189624444166913	0.28133704735376047	0.0022803006240416416
2020	JME	movielens	335	359	500	100	3.259111587159237e-05	280.9526022515578	4404.0262722977	0.9692536784828335	0.4757223541809362	0.5543175487465181	0.062151260673999786
2021	Baseline	movielens	411	444	700	100	0.0	1258.9919376442979	28412.52020939859	0.7709508359881002	0.7628457993656879	0.22747747747747749	0.0021174750538484775
2022	JME	movielens	411	444	700	100	3.5270301207079596e-05	346.60199710198043	5519.59228147066	0.9545593844887128	0.520344632406819	0.5	0.04281836003065109
2023	Baseline	movielens	500	546	1000	100	0.0	1551.167326071983	35604.9916140026	0.7503693769544768	0.7950773421207429	0.184981684981685	0.002027040362275088
2024	JME	movielens	500	546	1000	100	6.422188900549989e-05	403.0219462972682	7372.207731218721	0.9402823328322334	0.5653329097900911	0.45787545787545786	0.01837838999927044
2025	Baseline	movielens	608	672	1500	100	0.0	1892.8625539003524	44691.01431405896	0.7289806316832503	0.8219714281749395	0.15029761904761904	0.002009221230672465
2026	JME	movielens	608	672	1500	100	5.201426824861863e-05	396.37275241895475	6616.719671201815	0.9457427357542881	0.5534493415098239	0.4330357142857143	0.025028228759765625
2027	Baseline	yelp	279	284	300	100	0.0	823.664438439174	17309.358163062883	0.8248093129050329	0.6623019645156294	0.3485915492957746	0.0024464160459685665
